	fc	p
	-6.64385619	0.44
	-6.64385619	0.18
	-2.466600558	0.11
	1.898137437	0.65
	-3.815940985	0.81
	2.32694375	0.49
	0.268705498	0.7
	-4.107849171	0.7
	3.1753818939999996	0.62
	-0.289177571	0.77
	-1.2681356190000002	0.46
	4.4239336730000005	0.21
	0.922523309	0.62
	-1.9886188319999998	0.85
	-0.27459989100000004	0.59
	-2.649812411	0.71
	-0.647296046	0.63
	-1.526744356	0.45
	-1.15074742	0.13
	-0.60951264	0.95
	1.099049962	0.29
	-2.041277112	0.48
	-2.391079018	0.56
	-4.214986142	0.4
	-6.64385619	0.28
	-6.64385619	0.87
	2.5700572719999997	0.53
	1.103995909	0.91
	0.8366184240000001	0.6
	6.338912121	0.45
	1.550591256	0.9
	2.383995703	0.9
	1.426989906	0.76
	-1.171188865	0.14
	0.6666213120000001	1.0
	3.738659937	0.52
	-1.5954288769999998	0.12
	1.035184142	0.74
	-1.14377252	0.17
	2.401482219	0.66
	-1.035770261	0.88
	-1.297139953	0.24
	-6.64385619	0.09
	-6.64385619	0.65
	-1.9250810530000002	1.0
	-3.192361384	0.4
	-3.517034057	0.06
	-0.11380622800000001	0.72
	-0.705248546	0.88
	0.14143472099999999	0.37
	-0.243730476	0.77
	3.0966478910000004	0.73
	0.081016307	0.84
	1.620798758	0.42
	-2.044832999	0.54
	-3.355581734	0.82
	-1.2884452690000001	0.89
	-3.1227623139999996	0.99
	1.8719148680000002	0.45
	-0.752685203	0.39
	-3.4638945910000003	0.69
	-0.34994837700000003	0.01
	0.256949715	0.34
	-0.340629239	0.92
	-6.64385619	0.36
	-3.8991318219999997	0.95
	-6.64385619	0.81
	1.53928774	0.13
	1.423577441	0.27
	3.290576849	0.83
	-2.4353370869999997	0.31
	0.833702743	0.94
	-6.06085035	0.23
	-2.3176038119999998	0.09
	0.439224842	0.93
	0.360121707	0.73
	0.29578637	0.78
	2.999779632	0.82
	-3.704556175	0.82
	0.402287525	0.08
	1.843991021	0.45
	0.6950122440000001	0.5
	3.0416247760000004	0.64
	-0.45535924	0.67
	1.254526322	0.82
	-5.706737032	0.05
	0.563436218	0.04
	0.21769341399999997	0.37
	-6.64385619	0.56
	-6.64385619	0.29
	-4.299210478	0.15
	0.172859211	0.61
	0.5495638	0.87
	-6.64385619	0.06
	1.277001153	0.55
	-5.114481649	0.97
	2.39187305	0.98
	-2.7770800280000003	0.73
	-2.889883172	0.59
	3.062703806	0.51
	-3.346132362	0.84
	-2.562313239	0.44
	-4.748957675	0.55
	0.252062398	0.05
	-0.853223112	0.77
	1.1054072659999998	0.48
	-2.798901008	0.78
	-3.117755028	0.67
	-6.64385619	0.97
	2.927101565	0.6
	-2.681450154	0.41
	2.454406645	0.84
	5.44033746	1.0
	2.043925421	0.28
	-0.607644244	0.48
	-6.64385619	0.5
	-6.64385619	0.05
	-5.26819761	0.63
	-1.016453597	0.64
	-5.095656658	0.99
	1.430813041	0.76
	1.1176171609999999	0.15
	0.488913482	0.51
	-1.905316622	0.57
	-4.542968734	0.11
	-6.64385619	0.22
	-0.474315924	0.14
	2.109390068	0.69
	2.2253439	0.19
	-6.64385619	0.95
	-0.6383921379999999	0.98
	-4.6033156360000005	0.54
	-0.9647946909999999	0.58
	-6.64385619	0.05
	-1.2154016859999999	0.5
	0.238558784	0.44
	-2.643100914	0.56
	-4.356612197	0.57
	2.810961175	0.69
	-0.8935063109999999	0.12
	-0.786627752	0.42
	-3.6022181730000002	0.72
	-1.25959908	0.03
	-6.64385619	0.23
	-6.64385619	0.12
	1.16201996	0.66
	0.846123903	0.99
	-0.215105085	0.29
	-0.76186523	0.07
	4.207705136	0.93
	-2.5661307669999998	0.98
	-6.64385619	0.81
	-2.5936058930000003	0.05
	1.4081567640000001	0.85
	-3.2175766560000003	0.25
	-0.508280308	0.2
	-3.4790137910000003	0.98
	1.470555534	0.33
	1.369157894	0.37
	-4.468172264	0.54
	3.244534645	0.47
	-2.758276294	0.49
	-4.677038428	0.69
	-6.64385619	0.89
	-0.64482842	0.92
	2.486439533	0.98
	-0.308736591	0.25
	0.9327226820000001	0.82
	-2.939099945	0.83
	1.443283195	0.67
	-2.141538355	0.59
	-0.753077075	0.93
	3.690046081	0.72
	-0.099681193	0.55
	-3.566712648	0.03
	-5.439924372	0.76
	-2.595104035	0.27
	-0.102953381	0.42
	0.257566018	0.5
	-4.0641868919999995	0.15
	1.6557506869999998	0.46
	-0.6909842159999999	0.4
	-0.23082897800000002	0.61
	0.953719262	0.77
	-1.25959908	0.53
	-6.64385619	0.43
	-2.8843397360000003	0.59
	-1.854692831	0.35
	-6.64385619	0.82
	-5.140808711	0.17
	-1.3790010819999998	0.57
	-2.5596820780000002	0.44
	-0.281696973	0.38
	2.387266011	0.11
	-4.14926047	0.84
	-1.1155508	0.48
	-6.64385619	0.74
	0.679746767	0.93
	0.46594316399999997	0.4
	-1.166406292	0.62
	-1.8030923730000001	0.69
	-0.754708695	0.6
	-0.8984254490000001	0.73
	2.138244376	0.49
	1.046723565	0.34
	1.359696204	0.95
	3.1497440869999997	0.74
	1.510573133	0.06
	-4.32689209	0.81
	1.28523475	0.43
	1.916176453	0.97
	-2.909092795	0.61
	-2.671383343	0.28
	-2.242330897	0.85
	-1.487033689	0.35
	0.574728654	0.86
	3.462217843	0.95
	2.893760518	0.28
	0.34136152200000003	0.92
	3.11685438	0.3
	0.343019096	0.47
	2.363109779	0.12
	-2.765933315	0.6
	-1.217084953	0.92
	-2.548257842	0.22
	-3.263621187	0.59
	0.542502644	0.81
	-5.235504475	0.15
	-3.300018645	0.36
	-2.9208372039999997	0.91
	-0.212947262	0.19
	2.037632115	0.66
	-6.64385619	0.54
	-6.64385619	0.33
	-1.8826519469999998	0.06
	-1.369275795	0.38
	0.256892607	0.99
	0.184014963	0.74
	1.419470912	0.05
	-1.7455596740000001	0.94
	-2.400255476	0.32
	2.873445694	0.23
	-3.539737555	0.01
	1.110119575	0.74
	-1.2749739359999999	0.82
	-5.924067657	0.69
	-0.22246222899999998	0.86
	-2.02109602	0.21
	-1.1241064090000001	0.27
	-1.613907596	0.7
	4.261056989	0.61
	0.554420641	0.95
	0.08452743300000001	0.54
	-2.542974568	0.86
	-3.816567453	0.27
	0.34384860799999994	0.3
	1.597180865	0.48
	-3.774644785	0.81
	3.65860856	0.45
	-4.579898684	0.67
	-4.435504536	0.42
	-6.64385619	0.77
	-1.782785297	0.13
	1.84210562	0.35
	-1.7335167340000002	0.07
	-2.158756421	0.24
	1.244480239	0.51
	-3.810916194	0.85
	-2.37460353	0.18
	2.715580839	0.36
	1.155149681	0.0
	2.908768463	0.13
	-2.897236187	0.93
	-1.137816017	0.68
	-0.396099219	0.35
	4.770278568999999	0.87
	2.5349135940000003	0.93
	-4.606971551	0.14
	-5.945571591	0.35
	-3.340426083	0.18
	-5.49227213	0.98
	-4.587104058	0.96
	-6.64385619	0.73
	-6.64385619	0.8
	-1.42942232	1.0
	1.674652195	0.3
	-0.672946497	0.96
	0.131847668	0.83
	0.496099191	0.55
	2.1364475869999997	0.29
	-1.866514851	0.62
	-3.4181899380000003	0.51
	2.0188958169999998	0.73
	-3.025931996	0.01
	-1.310957463	0.9
	-4.483759885	0.86
	1.284161223	0.36
	-6.64385619	0.08
	-0.559542609	0.78
	1.9451949080000002	0.71
	-1.800664162	0.02
	-5.043202984	0.02
	-6.64385619	0.23
	0.467592279	0.44
	-0.810136574	1.0
	-5.261837508999999	0.01
	-3.471370344	0.2
	-6.64385619	0.84
	-1.295455617	0.6
	-0.645018392	0.51
	1.761201625	0.19
	-2.135511892	0.78
	-6.64385619	0.7
	-6.64385619	0.15
	-6.64385619	0.92
	0.753994603	0.66
	1.6202395369999998	0.48
	-0.725210117	0.03
	-1.009954386	0.39
	-0.193285535	0.0
	2.334179582	0.48
	-1.9554885380000002	0.21
	-6.64385619	0.13
	-0.239049655	0.39
	-6.64385619	0.11
	-1.524864454	0.25
	-0.37209527200000003	0.1
	-1.217084953	0.47
	-6.64385619	0.31
	-0.126906765	0.4
	1.178427696	0.49
	0.001010751	0.32
	-6.64385619	0.84
	-1.28156854	0.08
	-6.64385619	0.28
	-3.86014542	0.85
	-3.439113284	0.05
	-1.64367824	0.21
	-0.330291651	0.15
	-4.352791831	0.95
	-1.04151311	0.72
	-4.744190705	0.55
	-5.412832162000001	0.56
	-2.217474922	0.88
	1.658396405	0.39
	2.52600992	0.73
	1.272434737	0.71
	1.270964467	0.15
	1.667111975	0.94
	-6.64385619	0.87
	-2.7603227219999997	0.83
	-2.345683464	0.53
	-0.771758645	0.18
	2.570342272	0.36
	-6.64385619	0.9
	-0.679068089	0.15
	-4.580188028	0.3
	0.227520764	0.9
	3.5331479239999997	0.26
	-0.156401963	0.57
	-2.2075322230000003	0.71
	2.221692357	0.56
	2.523230528	0.87
	3.2965565000000003	0.92
	0.726184755	0.84
	0.14662397800000002	0.99
	2.781248187	0.6
	0.638785135	0.89
	-2.477175034	0.54
	-2.998378013	0.41
	-1.487033689	0.34
	-2.1930617519999998	0.64
	-0.21301269899999997	0.48
	-2.180383865	0.81
	1.7630829890000002	0.1
	-2.668088477	0.77
	-0.5868373060000001	0.2
	-2.371375573	0.03
	-1.943321372	0.07
	-3.74820907	0.36
	0.396508478	0.04
	4.514747766	0.52
	-6.64385619	0.71
	-1.31553257	0.64
	-0.305414264	0.01
	-2.761855365	0.92
	-3.177148999	0.35
	-2.548861661	0.39
	-2.222786071	0.46
	-1.8542833109999999	0.43
	0.222632186	0.41
	-6.64385619	0.02
	2.544138893	0.21
	-2.767967348	0.78
	-6.64385619	0.45
	-6.64385619	0.3
	-2.620674186	0.53
	-6.64385619	0.21
	1.676153284	0.07
	-1.586094355	0.85
	1.316323477	0.42
	-0.7221755990000001	0.24
	-4.2994715789999995	0.86
	0.284057596	0.23
	0.33552668	0.09
	-3.896808974	0.32
	-6.64385619	0.84
	-4.770539578	0.44
	-1.054821165	0.26
	0.18616122300000001	0.48
	-0.271779596	0.62
	-3.955613578	0.45
	1.13651335	0.18
	-2.083331706	0.31
	-2.6486165219999998	0.6
	-0.13593855800000001	0.17
	-2.23472314	0.23
	-0.649143912	0.83
	-3.183692176	0.13
	-0.562778573	0.89
	-0.986964097	0.87
	-0.969467709	0.64
	-1.443361355	0.43
	-0.801213737	0.71
	-3.163733834	0.27
	-4.593586531000001	0.47
	1.401349439	0.94
	-4.875519925	0.26
	2.362740718	0.45
	1.59815374	0.72
	1.175485732	1.0
	-1.81268751	0.04
	0.022277406	0.0
	5.37083628	1.0
	-4.648351624	0.84
	-1.8178076509999999	0.18
	-6.64385619	0.07
	3.727718794	0.53
	0.399848394	0.95
	4.85353632	0.62
	-2.627869446	0.14
	-4.462258049	0.9
	2.296784514	0.26
	0.179494613	0.04
	2.114393786	0.98
	-2.206747015	0.82
	-2.846739318	0.05
	-3.302974598	0.41
	1.711489517	0.89
	0.28595771	0.48
	1.278534499	0.72
	1.858042416	0.1
	-0.26407579600000003	0.75
	1.562233344	0.9
	3.090158021	0.56
	0.8832063590000001	0.0
	-2.037711683	0.61
	-2.185846226	0.92
	-1.291897081	0.52
	-0.351978733	0.62
	-3.75752845	0.48
	-2.316182386	0.58
	2.38320177	0.93
	-5.7405365779999995	0.2
	-5.362670726	0.93
	4.18454028	1.0
	2.897147274	0.14
	-0.865927388	0.04
	0.83250574	0.66
	-6.64385619	0.76
	-0.436291291	0.71
	1.9511616330000001	0.1
	-1.1455893879999999	0.16
	3.606872133	0.79
	0.8452385790000001	0.29
	0.638307882	0.87
	1.3659112480000002	0.6
	-0.578179034	0.03
	1.5954789809999999	0.77
	-3.890394993	0.04
	0.7272356729999999	0.4
	2.688569128	0.74
	-6.64385619	0.83
	-3.1705700489999997	0.03
	0.8665577859999999	0.71
	3.9387427839999996	0.26
	1.664079659	0.4
	0.7803579970000001	0.78
	1.373575866	0.85
	1.626789104	0.74
	2.0529004619999998	0.54
	1.1013632420000001	0.28
	2.402786002	0.22
	2.669234045	0.22
	-0.7830638040000001	0.69
	-0.8352399909999999	0.84
	-3.886293256	0.7
	-1.67922811	0.28
	-0.331937887	0.42
	-1.4482066180000002	0.38
	-6.64385619	0.46
	-6.64385619	0.89
	2.3433699530000003	0.73
	-3.1535921339999997	0.5
	1.4486063919999999	0.31
	1.6066927469999999	1.0
	0.851897294	0.46
	1.0196444759999999	0.98
	-1.492777958	0.15
	1.000346705	0.43
	1.966117261	0.53
	0.03663491	0.83
	-2.98436576	0.05
	3.3311256360000003	0.38
	2.647734989	0.56
	1.6067534419999998	0.06
	-0.047401802	0.62
	-0.42895864899999997	0.72
	0.638410137	0.76
	-5.868256204	0.19
	-6.64385619	0.96
	-2.632966862	0.58
	2.375801864	0.11
	-3.3588711439999996	0.26
	-0.801213737	0.92
	0.034231851	0.96
	2.7482859810000004	0.95
	-2.3712832269999997	0.08
	-2.629570851	0.95
	-0.162652852	0.4
	-0.930180982	0.47
	0.142915428	0.07
	4.327104751999999	0.63
	-0.906432633	0.24
	-3.9495458880000003	0.34
	1.61895781	0.29
	-6.64385619	0.57
	1.528148345	0.99
	-2.873878767	0.2
	-0.050884165	0.79
	-3.102148731	0.99
	-4.996803205	0.64
	-0.051310956	0.75
	-3.936745223	0.71
	-2.7339785869999997	0.51
	4.47786436	0.64
	-4.507281946	0.31
	-6.64385619	0.85
	0.194202762	0.79
	-2.727699214	0.74
	1.43076702	0.59
	-3.0744946939999998	0.9
	1.002524935	0.88
	-5.377777645	0.21
	-6.64385619	0.18
	-6.64385619	0.12
	-6.64385619	0.02
	-6.64385619	0.37
	-6.64385619	0.74
	-4.8045566630000005	0.62
	-6.64385619	0.3
	1.103995909	0.3
	1.801619998	0.15
	0.885072018	0.55
	-0.41156467399999996	0.64
	-4.349204023	0.89
	-4.199498237	0.9
	3.3219123130000003	0.74
	-3.700561157	0.61
	1.220655738	0.15
	0.6915850920000001	0.03
	-1.30329824	0.37
	-3.408935029	0.17
	-0.006526155	0.13
	-2.1434302819999997	0.27
	1.892241355	0.55
	1.1236093109999998	0.45
	2.23549056	0.24
	-0.34281895799999995	0.4
	1.997782409	0.38
	-6.64385619	0.17
	-6.64385619	0.22
	-1.055201695	0.87
	0.637344507	0.9
	2.130031813	0.61
	-3.931131087	0.33
	0.98936644	0.21
	-2.639731849	0.58
	-0.7663356579999999	0.69
	0.005981965	0.57
	0.7648084279999999	0.47
	-0.522494728	0.25
	-6.64385619	0.2
	-0.310328304	0.55
	0.44500352200000004	0.92
	-6.64385619	0.19
	-1.194509338	0.98
	-2.257589729	0.44
	2.130663812	0.52
	-2.621041028	0.03
	-0.029153885	0.93
	-1.8027937530000002	0.98
	-1.021846414	0.05
	-0.5868373060000001	0.9
	-1.983980285	0.31
	1.187953867	0.09
	-2.519553267	0.85
	-2.7118629139999997	0.56
	0.93030167	0.23
	-0.296103581	0.56
	-1.157936428	0.12
	-0.608730824	0.41
	0.38409529	0.57
	-0.030683575	0.52
	-6.64385619	0.4
	-2.45663379	0.69
	-2.499009129	0.77
	1.4610701990000001	0.61
	-3.7705151189999997	0.58
	1.92095633	0.48
	1.8234402019999998	0.34
	-1.743337594	0.41
	-6.64385619	0.66
	-1.639362177	0.46
	2.190595129	0.81
	-0.981156458	0.79
	-0.38964959299999996	0.03
	0.19958924100000003	0.05
	-3.4705747860000002	0.17
	-2.537949225	0.36
	-3.661064744	0.38
	1.6279436809999999	0.93
	-0.41587524200000003	0.89
	-6.64385619	0.3
	-1.652269344	0.84
	0.01905286	0.61
	-2.033485625	0.91
	0.34476776200000003	0.25
	2.642950475	0.16
	3.10986541	0.71
	0.42018583600000003	0.44
	-0.10864860800000001	0.12
	0.659028477	0.76
	0.128274007	0.51
	-3.424417852	0.16
	-0.656809632	0.6
	0.683113863	0.32
	3.733338635	0.67
	1.508358619	0.42
	-3.220902469	0.14
	-2.922634204	0.36
	-3.9976637669999997	0.34
	-4.8832065280000005	0.79
	2.4078695469999998	0.55
	-6.64385619	0.16
	4.118784062	0.52
	3.060203861	0.97
	-2.0088387169999997	0.45
	4.572979448	0.02
	-0.446610522	0.28
	1.416035287	0.34
	1.316828123	0.39
	3.1585414139999997	0.95
	0.135042611	0.64
	-6.64385619	0.5
	0.45782857899999996	0.75
	0.095567518	0.38
	0.608952755	0.52
	-2.74178414	0.88
	-0.669310841	0.51
	0.423669594	0.0
	-6.64385619	0.83
	0.97081529	0.86
	-0.5128354	0.25
	-3.616064176	0.42
	-6.64385619	0.56
	-2.483859414	0.85
	-0.363710321	0.34
	-0.5929440570000001	0.63
	0.152505751	0.61
	-4.826037106	0.86
	-2.4445339269999997	0.78
	0.091757109	0.03
	2.820682109	0.88
	1.177411961	0.45
	-3.8296404560000004	0.68
	-1.5588245530000002	0.74
	-4.17757947	0.55
	-2.912201033	0.25
	2.7756927019999997	0.88
	1.9613057090000001	0.88
	-6.64385619	0.65
	1.006482963	0.44
	-6.64385619	0.08
	-3.975410692	0.75
	0.5340664279999999	0.44
	-3.942747423	0.4
	6.657805815	0.95
	0.08931296400000001	0.17
	-0.801213737	0.88
	-1.580462698	0.33
	-0.037795951	0.8
	-6.64385619	0.73
	-2.9917739269999997	0.3
	0.8302715279999999	0.44
	-0.376117055	0.9
	1.4778724490000001	0.88
	0.892934529	0.21
	-2.174143394	0.27
	-2.05191634	0.33
	3.4031864560000002	0.83
	4.90228517	0.45
	-6.64385619	0.77
	4.308865848	0.49
	-5.1209382880000005	0.0
	-1.5030570540000001	0.52
	-0.22798310600000002	0.89
	-3.0518411260000002	0.15
	-6.64385619	0.97
	-1.4773285280000001	0.62
	-6.64385619	0.49
	-2.699049584	0.9
	-6.64385619	0.89
	-6.64385619	0.68
	3.035859364	0.29
	5.684024066	0.92
	-3.404530617	0.63
	-2.870059982	0.95
	-4.395575945	0.26
	0.8920196909999999	0.87
	-6.64385619	0.7
	-6.64385619	0.76
	-3.0333405	0.16
	-6.64385619	0.78
	-6.64385619	0.16
	-6.64385619	0.3
	-6.64385619	0.77
	-2.6090026319999997	0.03
	-6.64385619	0.44
	-6.64385619	0.52
	-6.64385619	0.74
	-6.64385619	0.09
	-3.1847792530000003	0.09
	-6.64385619	0.17
	-6.64385619	0.1
	-6.64385619	0.99
	-2.138609125	0.04
	-3.882764935	0.93
	-3.0234525060000004	0.98
	-4.807807911	0.48
	-6.64385619	0.3
	-4.748482205	0.16
	-0.18508036600000002	0.43
	0.11589386199999999	0.69
	-2.065666695	0.82
	0.22759019800000002	0.72
	-2.076414534	0.47
	-0.370407311	0.85
	-0.038877418	0.52
	-4.761225227	0.38
	0.273070835	0.28
	0.510354857	0.73
	1.067848548	0.6
	0.221342152	0.08
	3.4904492210000004	0.79
	-3.449579954	0.1
	-4.014438294	0.46
	-6.64385619	0.38
	-6.64385619	0.11
	1.8335045019999998	0.55
	-5.987608917	0.68
	2.616359402	0.91
	-1.164408649	0.59
	0.049197035	0.73
	-2.674997849	0.75
	-0.976917392	0.24
	1.326995332	0.25
	0.523945304	0.81
	0.8485327890000001	0.45
	-4.927421539	0.49
	-0.486130306	0.29
	-1.720460916	0.93
	-1.13456415	0.84
	2.304465745	0.62
	-4.678460813	0.72
	-5.394040385	0.03
	2.20182397	0.61
	1.9756456169999999	0.66
	-3.00154047	0.8
	-1.596916466	0.11
	-1.923544979	0.68
	-2.631609543	0.42
	-6.64385619	0.28
	0.24761472199999998	0.06
	-1.3349692340000001	0.9
	1.918712556	0.11
	-0.18866519699999998	0.26
	-0.136049168	0.21
	-3.6439883839999996	0.07
	2.683277172	0.96
	-1.43780279	0.4
	0.373060747	0.55
	0.896266165	0.14
	-3.6574532160000004	0.12
	2.731987642	0.6
	-0.873951933	0.5
	1.639931756	0.34
	2.8913024210000002	0.57
	-4.823581982	0.23
	-4.89320714	0.69
	-6.64385619	1.0
	0.065139953	0.74
	4.5015750510000005	0.51
	-6.64385619	0.31
	0.9020655209999999	0.71
	-1.0005580440000001	0.34
	-4.151992153	0.17
	-2.750314842	0.39
	0.767571268	0.7
	-4.015062118	0.04
	-4.1890373080000005	0.22
	-6.64385619	0.73
	-6.64385619	0.56
	-2.341013085	0.05
	-4.392454764	0.52
	0.78701605	0.59
	-0.296103581	0.06
	2.608886826	0.02
	-3.1988224730000003	0.77
	-0.722724127	0.55
	-6.64385619	0.9
	-1.667438574	0.44
	2.366790806	0.69
	-4.3643292339999995	0.22
	-4.977113006000001	0.47
	-4.582664249	0.5
	-0.960261648	0.96
	-0.503304254	0.69
	-0.688113785	0.76
	-2.257589729	0.17
	-3.094172116	0.64
	-1.5046490819999998	0.86
	-0.671735662	0.27
	0.713713015	0.73
	-4.73634552	0.7
	-3.985973048	0.8
	2.180744925	0.27
	-3.232705454	0.47
	-1.100950275	0.32
	-1.329514917	0.19
	-6.64385619	0.56
	-6.64385619	0.43
	-3.534435955	0.79
	-4.267761912	0.18
	-6.64385619	0.49
	-1.204318889	0.32
	-2.710496245	0.84
	-4.233592709	0.54
	-6.64385619	0.47
	-2.7201225410000003	0.8
	-2.3901691730000003	0.91
	-2.151404733	0.45
	2.677144822	0.92
	-3.507164528	0.73
	-0.93138797	0.35
	-6.64385619	0.66
	-6.64385619	0.9
	1.7085723309999998	0.83
	-1.928219626	0.59
	2.391396374	0.55
	-0.9317900659999999	0.59
	-4.315523657	0.58
	-2.4412568390000002	0.94
	-6.64385619	0.14
	-2.823762069	0.31
	0.033308684	0.67
	-3.116605867	0.59
	-2.99393686	0.78
	-3.269034291	0.07
	0.144965767	0.01
	-1.622445645	0.76
	2.1182913169999997	0.63
	-4.567014477	0.91
	-6.64385619	0.99
	1.516222027	0.67
	-6.64385619	0.9
	-0.064857577	0.93
	1.842032127	0.45
	-0.979215161	0.98
	0.284731894	0.44
	-5.415231197000001	0.45
	2.2413777	0.26
	-3.6936372619999998	0.96
	-5.398226648	0.97
	1.045171198	0.69
	-0.234487323	0.44
	0.922523309	0.5
	1.53571738	0.88
	-3.24102832	0.59
	-5.305961447	0.52
	-6.64385619	0.8
	-2.291158578	0.21
	-0.829020476	0.58
	0.766384988	0.52
	-3.916165506	0.14
	3.3395605089999996	0.29
	2.088023349	0.78
	-3.1303243939999996	0.55
	0.296043042	0.24
	-5.07787128	0.74
	-2.970710453	0.48
	-2.971487448	0.36
	-4.058222313	0.03
	1.088123928	0.29
	-6.64385619	0.63
	0.912592077	0.64
	-0.014280909	0.13
	2.829459954	0.08
	-6.64385619	0.79
	-3.9838333710000002	0.3
	-0.571305537	0.8
	-0.06988525	1.0
	-1.140876446	0.51
	-1.327658816	0.63
	1.290940823	0.43
	3.5168333780000003	0.13
	-3.9404715230000003	0.29
	-3.368684427	0.81
	0.155938046	0.4
	-1.74222518	0.66
	-1.090771777	0.71
	-2.45626317	0.45
	-5.17378559	0.79
	-3.7344104110000003	0.04
	0.14944783	0.99
	2.432347047	0.53
	1.093188402	0.58
	-4.185085989	0.73
	-6.157733672000001	0.37
	-6.64385619	0.31
	0.766890705	0.82
	1.555236747	0.12
	-2.71504608	0.17
	2.297810807	0.71
	-5.5071648689999995	0.64
	-2.418081987	0.37
	2.089903417	0.71
	-1.0878412640000001	0.83
	-1.230755157	0.85
	2.557105478	0.84
	-2.443224088	0.72
	-0.024981322	0.41
	-4.9561608360000005	0.17
	-6.64385619	0.24
	-3.361215094	0.75
	-2.570016131	0.35
	-0.568700077	0.54
	1.893245602	0.04
	-2.2176974919999997	0.16
	-6.64385619	0.53
	-3.7626475760000004	0.1
	0.922523309	0.03
	4.34631347	1.0
	-6.64385619	0.21
	1.4390954930000002	0.19
	1.414881073	0.22
	2.3135837809999997	0.6
	1.234535404	0.75
	0.869697374	0.57
	-0.43262074799999994	0.5
	-1.306367058	0.77
	4.06803051	0.13
	1.7404127880000002	0.33
	-4.496930777	0.31
	-0.91976842	0.32
	1.981298941	0.02
	-1.457159619	0.37
	-6.64385619	0.66
	-4.204860276000001	0.23
	0.294606722	0.11
	-6.64385619	0.43
	-0.855247425	0.18
	1.157752005	0.57
	0.9496879340000001	0.39
	1.129351643	0.11
	-6.64385619	0.29
	-6.64385619	0.33
	-2.069710053	0.99
	-6.64385619	0.49
	0.27552130199999997	0.95
	-2.0088387169999997	0.62
	-6.64385619	0.41
	6.519111602000001	0.41
	-1.639362177	0.75
	2.8618287889999996	0.98
	0.863946729	0.53
	-6.64385619	0.18
	3.401823062	0.85
	2.7978309560000003	0.66
	-6.64385619	0.53
	-0.434709096	0.75
	1.221437794	0.71
	1.9656521219999998	0.73
	4.332221775	0.47
	-6.64385619	0.15
	-4.422658891	0.62
	-6.64385619	1.0
	-6.64385619	0.83
	-3.662145933	0.09
	-2.914527113	0.85
	-1.162465307	0.97
	-3.179334015	0.06
	1.8019718619999998	0.81
	-0.15781879599999998	0.55
	-0.733347333	0.04
	-2.7861271519999997	0.13
	0.7939536890000001	0.55
	-0.203642353	0.45
	3.781570059	0.3
	-3.0345709039999997	1.0
	-4.850743395	0.86
	-4.151764795	0.23
	5.146194826	0.17
	-2.913849124	0.24
	-2.4781320680000003	0.5
	-6.64385619	0.01
	1.5698969409999999	0.73
	2.50425485	0.42
	1.809282073	0.47
	-1.096495246	0.58
	-3.767243831	0.8
	1.373575866	0.9
	-1.087541882	0.92
	1.9284592680000001	0.72
	-6.64385619	0.72
	-6.64385619	0.01
	-3.296230824	0.31
	-3.5627855669999997	0.14
	1.489585978	0.96
	-1.250051472	0.72
	-4.511664474	0.18
	3.2533599769999997	0.21
	-0.051927203	0.33
	-6.64385619	0.25
	-0.382286006	0.57
	0.608165434	0.95
	-1.9904697390000001	0.52
	0.52115707	0.77
	0.419009436	0.32
	-1.602281113	0.93
	-1.5208610280000001	0.33
	0.7442066559999999	0.59
	-0.54626975	0.4
	-0.296103581	0.62
	-0.29451937699999997	0.69
	-1.031287076	0.25
	-0.760891498	0.7
	-0.307592132	0.71
	-0.5634745720000001	0.74
	-0.912560762	0.1
	-2.359442493	0.7
	3.347565701	0.76
	-0.370121214	0.13
	1.621737241	0.93
	-3.481389505	0.55
	-6.64385619	0.27
	-5.041898582	0.1
	-3.7701884289999996	0.73
	3.0633725739999997	0.02
	2.605046029	0.7
	1.446015708	0.99
	0.344074923	0.31
	2.79722947	0.99
	1.256545741	0.24
	-1.537141256	0.39
	-3.336606471	0.55
	-6.64385619	0.56
	-3.231220965	0.58
	-0.8404017779999999	0.41
	0.031233756	0.75
	0.331456509	0.39
	0.03663491	0.3
	-1.995085789	0.97
	-0.470448194	0.65
	3.000542012	0.93
	5.719982998	0.4
	-0.7115959070000001	0.97
	-2.218009027	0.43
	-1.933291936	0.14
	2.25763233	0.89
	-3.3871521010000003	0.68
	3.0653892039999997	0.8
	0.9309724420000001	0.51
	0.49326452600000004	0.7
	-1.782785297	0.72
	-2.2393284469999997	0.41
	1.002453072	0.09
	1.735527587	0.33
	-1.5046490819999998	0.96
	1.723030689	0.25
	-1.214465647	0.2
	-0.544957582	0.68
	-1.1265099790000002	0.04
	2.935840532	0.26
	-2.8231370439999997	0.87
	0.11623229800000001	0.37
	-2.144011869	0.4
	-1.5484868719999998	0.18
	1.9335784319999998	0.87
	-0.801213737	0.89
	4.786996761	0.28
	0.33607642200000004	0.08
	-5.710483088999999	0.52
	-3.8485679489999995	0.8
	-0.182656734	0.48
	-6.64385619	0.62
	-2.539493787	0.52
	-3.077664533	0.97
